text_id,source,candidate,target_score,sts_with_source,len_ratio_chars,len_ratio_words,abs_len_words,flesch_reading_ease,avg_syl_per_word,sentence_count
16-b1,"In the last two centuries, improvements in technology and health meant fewer children died young, fuelling rapid population growth. These large families produced even more children who survived into adulthood and had their own children. But with the wider availability of contraception in the 1960s, the global average number of babies per woman has declined from six babies per woman to as low as two.","Over the last two hundred years, better technology and healthcare helped fewer children die young, which caused the population to grow quickly. Big families had more children who lived to be adults and had their own children. However, in the 1960s, it became easier for people to use contraception, and the average number of babies a woman has per pregnancy went down from six to about two.",0.8586,0.7784,0.9701492537313433,1.056338028169014,75,55.37263681592043,1.36,3
17-a2,"Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can be detrimental to building good business relationships. Although national cultures could play a part in shaping the way we behave and think, we are also largely influenced by the region we come from, the communities we associate with, our age and gender, our corporate culture and our individual experiences of the world. The knowledge of the potential differences should therefore be something we keep at the back of our minds, rather than something that we use to pigeonhole the individuals of an entire nation.","If we understand that people might have different ideas and ways of behaving, we can avoid misunderstandings. However, it’s important to remember that ideas about different cultures can be harmful when building good business connections. We are all different because of where we live, our friends, our age, our gender, the company we work for, and our own experiences. So, we should remember these differences, but not use them to judge people from a whole country.",0.8457,0.5865,0.6512605042016807,0.7258064516129032,90,45.06578947368425,1.4222222222222223,4
17-b1,"Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can be detrimental to building good business relationships. Although national cultures could play a part in shaping the way we behave and think, we are also largely influenced by the region we come from, the communities we associate with, our age and gender, our corporate culture and our individual experiences of the world. The knowledge of the potential differences should therefore be something we keep at the back of our minds, rather than something that we use to pigeonhole the individuals of an entire nation.","If we understand that people might have different ideas and ways of behaving, we can avoid misunderstandings. However, it’s important to remember that stereotypes about cultures can be bad for making good business relationships. Our behaviour and thinking are shaped by many things, such as where we come from, our communities, our age, our gender, the company we work for, and our own life experiences. So, it's best to keep these differences in mind, without judging people based on their nationality.",0.7553,0.6887,0.7044817927170869,0.782258064516129,97,40.0590277777778,1.443298969072165,4
18-a2,"Unlike many other best-selling album artists, Springsteen is still releasing chart-topping, stadium-filling new music and remains at the top of his game in his late 60s. It doesn't surprise me at all. This is a man who tells us our most fundamental stories about ourselves and, when you listen to Born in the USA, those stories are as relevant today as they ever were.",Bruce Springsteen is a very popular singer who keeps making new music that is a hit and plays in big stadiums. It’s not surprising because he tells us important stories about people’s lives. His song “Born in the USA” still makes people think about things that are important today.,0.8334,0.6475,0.7635869565217391,0.717948717948718,56,64.21993197278914,1.3035714285714286,3
18-b1,"Unlike many other best-selling album artists, Springsteen is still releasing chart-topping, stadium-filling new music and remains at the top of his game in his late 60s. It doesn't surprise me at all. This is a man who tells us our most fundamental stories about ourselves and, when you listen to Born in the USA, those stories are as relevant today as they ever were.","Unlike many famous singers who sell lots of albums, Bruce Springsteen is still making new music that’s popular and plays in big stadiums. He’s still very good at his job, even though he’s in his late 60s. It’s not surprising! He tells us important stories about who we are, and songs like ‘Born in the USA’ are still important to listen to today.",0.8162,0.8287,0.9402173913043478,0.9743589743589743,76,71.33446428571428,1.1710526315789473,4
19-a2,"More questions lie in looking at the influence of genetics on brain and language development. Are there genes that mutated and gave us language ability? Researchers have found a gene mutation that occurred between 200,000 and 100,000 years ago, which seems to have a connection with speaking and how our brains control our mouths and face. Monkeys have a similar gene, but it did not undergo this mutation. It's too early to say how much influence genes have on language, but one day the answers might be found in our DNA.","Scientists are looking at how genes affect our brains and how we learn to speak. They think there might be a special gene that helped people start speaking a long time ago – about 200,000 to 100,000 years ago. This gene is similar to one found in monkeys, but the monkeys didn’t change it. We don’t know exactly how much genes affect our language yet, but scientists might find the answers in our DNA in the future.",0.8143,0.8588,0.7950191570881227,0.85,85,71.78157894736843,1.223529411764706,4
19-b1,"More questions lie in looking at the influence of genetics on brain and language development. Are there genes that mutated and gave us language ability? Researchers have found a gene mutation that occurred between 200,000 and 100,000 years ago, which seems to have a connection with speaking and how our brains control our mouths and face. Monkeys have a similar gene, but it did not undergo this mutation. It's too early to say how much influence genes have on language, but one day the answers might be found in our DNA.","We can also look at how genes affect the way our brains and language develop. Scientists are trying to find out if there are specific genes that helped us learn to speak. They have found one gene that changed a long time ago – about 200,000 to 100,000 years ago. This change seems to be connected to how we speak and how our brains control our mouths and faces. Monkeys have a similar gene, but it didn't change in the same way. It's too early to know exactly how much genes affect language, but we might find the answers in our DNA one day.",0.8169,0.7024,1.0363984674329503,1.14,114,77.70597896440133,1.1929824561403508,6
20-a2,"Julie Wong is a leading researcher in the field of Robotics and AI. She has been published extensively as author and co-author of over 50 papers in highly regarded, peer-reviewed journals. She frequently speaks at international conferences and was awarded the prestigious Royal Academy Simone Fielding fellowship in 2012. Julie lives with her family in a smart home she designed herself.",Julie Wong is a famous scientist who studies robots and artificial intelligence. She has written more than 50 important papers in science magazines. She often talks about her work at international meetings and won a special award in 2012. Julie lives in a smart house that she built herself with her family.,0.8086,0.9218,0.7932816537467701,0.8,56,56.97846153846157,1.5,4
20-b1,"Julie Wong is a leading researcher in the field of Robotics and AI. She has been published extensively as author and co-author of over 50 papers in highly regarded, peer-reviewed journals. She frequently speaks at international conferences and was awarded the prestigious Royal Academy Simone Fielding fellowship in 2012. Julie lives with her family in a smart home she designed herself.","Julie Wong is a very important researcher who studies robots and artificial intelligence. She has written more than 50 articles in well-known, checked journals. She often talks about her work at international meetings and received a special award in 2012. Julie lives with her family in a house she designed herself, and it’s a smart house!",0.8908,0.9197,0.8785529715762274,0.9285714285714286,65,56.66071428571428,1.3846153846153846,4
01-a2,"Now NASA is working towards logging some of the smaller asteroids, those measuring 140 metres wide or more. Of the 25,000 estimated asteroids of this size, so far about 8,000 have been logged, leaving 17,000 unaccounted for. Considering that a 19-metre asteroid that exploded above the city of Chelyabinsk in Russia in 2013 injured 1,200 people, these middle-sized asteroids would be a serious danger if they enter Earth's orbit.","NASA is now working to record smaller asteroids that are 140 meters wide or bigger. There are about 25,000 of these asteroids, but NASA has only found 8,000 so far. This means 17,000 are still missing. A 19-meter asteroid exploded above Chelyabinsk in Russia in 2013 and injured 1,200 people. These middle-sized asteroids can be very dangerous if they come near Earth.",0.8111,0.7871,0.8578088578088578,0.8888888888888888,72,65.98448387096778,1.3055555555555556,5
01-b1,"Now NASA is working towards logging some of the smaller asteroids, those measuring 140 metres wide or more. Of the 25,000 estimated asteroids of this size, so far about 8,000 have been logged, leaving 17,000 unaccounted for. Considering that a 19-metre asteroid that exploded above the city of Chelyabinsk in Russia in 2013 injured 1,200 people, these middle-sized asteroids would be a serious danger if they enter Earth's orbit.","NASA (the American space agency) is now working on listing smaller asteroids that are 140 metres wide or more. Experts say there are about 25,000 of these asteroids. So far, around 8,000 have been recorded, leaving about 17,000 that are still unknown. In 2013, a 19-metre asteroid exploded over the city of Chelyabinsk in Russia and injured 1,200 people. This shows that asteroids of this size can be very dangerous if they enter Earth’s orbit.",0.8519,0.8548,1.034965034965035,1.0864197530864197,88,60.76200000000003,1.3181818181818181,5
02-a2,"Earthquakes damage all structures, including bridges. Luckily, this kind of collapse is relatively infrequent, especially with modern bridges. Engineers have learned to design bridges in earthquake zones on areas that are much more resistant to movement.","Earthquakes can damage all buildings, including bridges. But now, bridge collapses do not happen often, especially with modern bridges. Engineers know how to build bridges in earthquake areas on ground that does not move so much.",0.8573,0.831,0.9015748031496063,1.0,42,63.05500000000001,1.3333333333333333,3
02-b1,"Earthquakes damage all structures, including bridges. Luckily, this kind of collapse is relatively infrequent, especially with modern bridges. Engineers have learned to design bridges in earthquake zones on areas that are much more resistant to movement.","Earthquakes can damage all structures, including bridges. However, this kind of bridge collapse does not happen very often, especially with modern bridges. Engineers have learned to design bridges in earthquake zones using areas that are more resistant to movement.",0.9444,0.9452,1.0433070866141732,1.0714285714285714,45,50.470769230769264,1.4666666666666666,3
03-a2,"The Hunger Games are an annual event, which the Capitol uses to remind the districts that they are being punished for rebelling. Every year one boy and one girl aged 12 to 18 are chosen from each district by lottery to compete in a battle in which only one person can survive. The chosen teenagers are called ""tributes"". The whole nation is forced to watch the event on television.","The Hunger Games happen every year. The Capitol uses them to show the districts they are still punished for fighting in the past. Each year, one boy and one girl, from 12 to 18 years old, are chosen in a draw from each district. These teenagers are called “tributes.” They must fight in a battle, and only one person can survive. Everyone in the country must watch the Games on TV.",0.6932,0.8176,1.0,1.0921052631578947,83,82.8185328638498,1.1325301204819278,6
03-b1,"The Hunger Games are an annual event, which the Capitol uses to remind the districts that they are being punished for rebelling. Every year one boy and one girl aged 12 to 18 are chosen from each district by lottery to compete in a battle in which only one person can survive. The chosen teenagers are called ""tributes"". The whole nation is forced to watch the event on television.","The Hunger Games take place once a year, and the Capitol holds them to remind the districts they are punished for rebelling. Each year, one boy and one girl aged 12 to 18 are chosen by lottery from each district to fight in a battle where only one person survives. These chosen teenagers are called “tributes.” The whole nation must watch the event on television.",0.8535,0.8722,0.952755905511811,0.9605263157894737,73,73.20278846153847,1.2328767123287672,4
04-a2,"Small animals like birds, squirrels, mice and insects are a common sight in many cities and towns. But in recent years, the world's press has been full of reports of wild animals coming into cities in bigger and bigger numbers. There have been bears in Vancouver parks, leopards on the streets of Mumbai and wild pigs in gardens in Berlin. What happens when bigger animals come into our cities? Are they welcome or are they considered a danger or a pest?","Small animals like birds, squirrels, mice and insects are easy to see in many cities and towns. But in the last few years, there have been many news stories about bigger wild animals coming into cities. For example, bears have been seen in Vancouver parks, leopards on Mumbai streets and wild pigs in Berlin gardens. What happens when these large animals come into our cities? Are they welcome, or do people think they are dangerous or a problem?",0.8648,0.8362,0.9823788546255506,0.978021978021978,89,68.43946153846156,1.2696629213483146,5
04-b1,"Small animals like birds, squirrels, mice and insects are a common sight in many cities and towns. But in recent years, the world's press has been full of reports of wild animals coming into cities in bigger and bigger numbers. There have been bears in Vancouver parks, leopards on the streets of Mumbai and wild pigs in gardens in Berlin. What happens when bigger animals come into our cities? Are they welcome or are they considered a danger or a pest?","Small animals such as birds, squirrels, mice, and insects are common in many cities and towns. However, in recent years, news reports have mentioned more and more wild animals coming into urban areas. For example, bears have been seen in Vancouver’s parks, leopards have appeared on Mumbai’s streets, and wild pigs have entered gardens in Berlin. What happens when bigger animals come into our cities? Are they seen as welcome visitors, or do people think they are dangerous or a nuisance?",0.8469,0.8467,1.077092511013216,1.065934065934066,97,60.880888888888904,1.2783505154639174,5
05-a2,"Potentially Hazardous Asteroids' are rocks close enough to pass within 7.5 million kilometres of Earth's orbit. NASA has created a map of 1,400 PHAs, none of which are expected to be a threat in the next one hundred years. With technology already available, NASA can track these objects and make predictions about possible impact, at which point two defence solutions could be launched.","""Potentially Hazardous Asteroids"" are space rocks that can come close to Earth, up to 7.5 million kilometres away. NASA has found 1,400 of these asteroids, and none of them will be dangerous for the next 100 years. Right now, NASA can watch these rocks to see if they might hit Earth. If one might hit us, NASA can use two ways to keep us safe.",0.695,0.7057,0.8911917098445595,1.056338028169014,75,84.31076923076925,1.12,4
05-b1,"Potentially Hazardous Asteroids' are rocks close enough to pass within 7.5 million kilometres of Earth's orbit. NASA has created a map of 1,400 PHAs, none of which are expected to be a threat in the next one hundred years. With technology already available, NASA can track these objects and make predictions about possible impact, at which point two defence solutions could be launched.","""Potentially Hazardous Asteroids are space rocks that can pass within 7.5 million kilometers of Earth's orbit. NASA has mapped around 1,400 of these asteroids, and none are expected to threaten Earth in the next 100 years. With current technology, NASA can track their paths and predict any possible impacts, at which point two defense methods could be used.""",0.8347,0.9131,0.9300518134715026,0.9436619718309859,67,60.84163793103451,1.3432835820895523,3
06-a2,"One night in 2003, Suzanne Collins was flipping between channels on TV. It was at the time of the US invasion of Iraq. The only programmes she could find on TV were 'reality' programmes of young people competing to win a million dollars and news programmes about the war. Suzanne says that the two things start to merge together in a disturbing way and the idea for The Hunger Games came to her.","One night in 2003, Suzanne Collins was watching TV. It was when the United States was at war in Iraq. She could only find two kinds of shows: one was a “reality” show where young people tried to win a million dollars, and the other was news about the war. Suzanne says these two things came together in her mind in a strange way. From this, she got the idea for The Hunger Games.",0.8724,0.8722,0.959493670886076,1.0625,85,82.06164864864867,1.1294117647058823,5
06-b1,"One night in 2003, Suzanne Collins was flipping between channels on TV. It was at the time of the US invasion of Iraq. The only programmes she could find on TV were 'reality' programmes of young people competing to win a million dollars and news programmes about the war. Suzanne says that the two things start to merge together in a disturbing way and the idea for The Hunger Games came to her.","One night in 2003, Suzanne Collins was switching TV channels. It was during the US invasion of Iraq, so all she could find were reality shows with young people competing for a million dollars and news reports about the war. Suzanne says that these two images started to mix together in a disturbing way, and that was when she got the idea for The Hunger Games.",0.8439,0.8543,0.9113924050632911,0.9,72,61.45045454545455,1.3333333333333333,3
07-a2,"The Life of Pi tells the extraordinary story of Pi, a teenage boy from India, who is shipwrecked and finds himself trapped in a lifeboat in the Pacific Ocean with a ferocious tiger. It is the third book by the Canadian author Yann Martel, and was published in 2001. Since then, it has sold over seven million copies worldwide, won several prizes and been translated into 41 languages. Martel is the son of a diplomat and as a child lived in Costa Rica, Canada, France and Mexico.","The Life of Pi is a story about Pi, a teenage boy from India. After a big accident at sea, Pi is alone in a small boat in the Pacific Ocean with a dangerous tiger. It is the third book by Yann Martel, a Canadian writer, and it first appeared in 2001. Since then, it has sold more than seven million copies around the world, won many prizes, and been translated into 41 languages. Yann Martel’s father was a diplomat, so Yann lived in places like Costa Rica, Canada, France, and Mexico when he was young.",0.6825,0.8268,1.0501043841336117,1.153061224489796,113,64.85325000000002,1.2300884955752212,5
07-b1,"The Life of Pi tells the extraordinary story of Pi, a teenage boy from India, who is shipwrecked and finds himself trapped in a lifeboat in the Pacific Ocean with a ferocious tiger. It is the third book by the Canadian author Yann Martel, and was published in 2001. Since then, it has sold over seven million copies worldwide, won several prizes and been translated into 41 languages. Martel is the son of a diplomat and as a child lived in Costa Rica, Canada, France and Mexico.","The Life of Pi is about Pi, a teenage boy from India who is shipwrecked in the Pacific Ocean with a fierce tiger. It was written by the Canadian author Yann Martel and published in 2001 as his third book. Since then, it has sold more than seven million copies around the world, won several awards, and been translated into 41 languages. Martel’s father was a diplomat, and he spent his childhood in Costa Rica, Canada, France, and Mexico.",0.8216,0.8308,0.9144050104384134,0.9387755102040817,92,61.49507911392409,1.2717391304347827,4
08-a2,"Dreams of a phone call from an old friend or the death of someone close, for example, are more likely to be the result of coincidence than prophecy. And, of course, we probably choose to forget all the times we dream about such events but they don't happen.","Sometimes we dream that an old friend will call us, or that someone we love will die. But these dreams usually happen by chance, not because they show the future. We also often forget the times we dream about these things and they do not happen.",0.9048,0.5308,0.953307392996109,0.9272727272727272,51,82.76297101449278,1.1568627450980393,3
08-b1,"Dreams of a phone call from an old friend or the death of someone close, for example, are more likely to be the result of coincidence than prophecy. And, of course, we probably choose to forget all the times we dream about such events but they don't happen.","Dreams about receiving a phone call from an old friend or the death of someone close are usually just coincidences, not true predictions. We also tend to forget the many times we dream about these events when they do not actually happen.",0.912,0.8605,0.9221789883268483,0.8181818181818182,45,56.6057142857143,1.4222222222222223,2
09-a2,"Some bridge collapses are mysteries, and engineers only realise why after they conduct a complete investigation. In some cases, this could happen because inferior-quality material was used in the construction, or because of a defect in a key piece of the bridge. In other cases, the bridge was designed only to support a certain amount of weight and no more.","Sometimes we do not know why a bridge falls down. Engineers find out the reason after they study everything. Sometimes, bad materials were used, or there was a problem with an important part of the bridge. Other times, the bridge was built for only a certain amount of weight.",0.8629,0.6404,0.770949720670391,0.8115942028985508,56,76.99716836734696,1.2142857142857142,4
09-b1,"Some bridge collapses are mysteries, and engineers only realise why after they conduct a complete investigation. In some cases, this could happen because inferior-quality material was used in the construction, or because of a defect in a key piece of the bridge. In other cases, the bridge was designed only to support a certain amount of weight and no more.","Some bridge collapses are mysteries, and engineers only find out why after a full investigation. In some cases, the collapse happens because poor-quality materials were used, or because there was a defect in an important part of the bridge. In other cases, the bridge was designed to carry only a certain amount of weight, and it could not support more than that.",0.6787,0.9402,1.0139664804469273,1.0434782608695652,72,56.229301075268836,1.3194444444444444,3
10-a2,"I used to do a typical five-day week, but after I came out of my parental leave, I decided that I wanted to spend more time with my children before they start school. After negotiating with my boss, we decided to cut my working week down to a three-day work week. This of course meant a significant cut in my pay too, as I'm paid on a pro-rata basis. I've since noticed, though, that my workload hasn't decreased in the slightest! I'm now doing five days' worth of work in three days, but getting paid much less for it! ","I used to work five days a week. After my parental leave, I wanted more time with my children before they start school. I talked to my boss and changed my work schedule to three days a week. Because of this, I also get paid less money. But my work has not become smaller. I still have five days of work, but I must finish it in three days, and I earn less for it.",0.8081,0.8512,0.698076923076923,0.6967213114754098,85,94.88350000000001,1.035294117647059,6
10-b1,"I used to do a typical five-day week, but after I came out of my parental leave, I decided that I wanted to spend more time with my children before they start school. After negotiating with my boss, we decided to cut my working week down to a three-day work week. This of course meant a significant cut in my pay too, as I'm paid on a pro-rata basis. I've since noticed, though, that my workload hasn't decreased in the slightest! I'm now doing five days' worth of work in three days, but getting paid much less for it! ","I used to work five days each week. However, after my parental leave, I wanted to spend more time with my children before they start school. I spoke with my boss, and we agreed that I would work three days a week instead. Because I am paid on a “pro-rata” basis, this meant a large cut in my salary. But even though I now only work three days, my workload is still as large as before. I am doing five days’ worth of work in three days, yet I am earning much less.",0.8505,0.8444,0.8903846153846153,0.9016393442622951,110,86.48959677419357,1.0454545454545454,6
11-a2,"Much of today's business is conducted across international borders, and while the majority of the global business community might share the use of English as a common language, the nuances and expectations of business communication might differ greatly from culture to culture. A lack of understanding of the cultural norms and practices of our business acquaintances can result in unfair judgements, misunderstandings and breakdowns in communication. Here are three basic areas of differences in the business etiquette around the world that could help stand you in good stead when you next find yourself working with someone from a different culture.","Many people do business in different countries today. They often use English. But people in each place can have different ways of speaking and working. If we do not understand these ways, we might judge them unfairly or misunderstand them. That can cause big problems in talking to each other. Here are three simple areas of business manners around the world. They can help you when you work with someone from another culture.",0.6573,0.6758,0.6543778801843319,0.7570093457943925,81,72.2472602739726,1.3209876543209877,7
11-b1,"Much of today's business is conducted across international borders, and while the majority of the global business community might share the use of English as a common language, the nuances and expectations of business communication might differ greatly from culture to culture. A lack of understanding of the cultural norms and practices of our business acquaintances can result in unfair judgements, misunderstandings and breakdowns in communication. Here are three basic areas of differences in the business etiquette around the world that could help stand you in good stead when you next find yourself working with someone from a different culture.","Many businesses today work across international borders. Even though most people in the global business community use English, the details and expectations of business communication can vary a lot from one culture to another. If we do not understand the cultural customs and practices of the people we work with, we can make unfair judgments, face misunderstandings, and see our communication break down. Here are three important areas where business etiquette can differ around the world, which may help you when you work with someone from a different culture.",0.8351,0.7929,0.8617511520737328,0.9158878504672897,98,39.76585674157306,1.5510204081632653,4
12-a2,"Between 100,000 and 50,000 years ago, though, we start to see the evidence of early human civilisation, through cave paintings for example; no one knows the connection between this and language. Brains didn't suddenly get bigger, yet humans did become more complex and more intelligent. Was it using language that caused their brains to develop? Or did their more complex brains start producing language?","Between 100,000 and 50,000 years ago, we see early signs of human life, such as paintings in caves. We do not know if these paintings are linked to language. The humans’ brains did not suddenly get bigger, but people became smarter. Did using language help their brains grow? Or did their smarter brains help them create language?",0.7155,0.8329,0.8168316831683168,0.8918918918918919,66,82.46400000000003,1.1515151515151516,5
12-b1,"Between 100,000 and 50,000 years ago, though, we start to see the evidence of early human civilisation, through cave paintings for example; no one knows the connection between this and language. Brains didn't suddenly get bigger, yet humans did become more complex and more intelligent. Was it using language that caused their brains to develop? Or did their more complex brains start producing language?","Between about 100,000 and 50,000 years ago, we begin to see signs of early human civilization, such as cave paintings. Nobody knows how these paintings might be linked to language. Human brains did not suddenly grow bigger, yet people became more complex and more intelligent. Did using language help their brains develop, or did their more complex brains create language?",0.8845,0.8949,0.9207920792079208,0.918918918918919,68,61.890000000000015,1.3529411764705883,4
13-a2,"Many of the major supermarket chains have come under fire with accusations of various unethical acts over the past decade. They've wasted tonnes of food, they've underpaid their suppliers and they've contributed to excessive plastic waste in their packaging, which has had its impact on our environment. But supermarkets and grocers are starting to sit up and take notice. In response to growing consumer backlash against the huge amounts of plastic waste generated by plastic packaging, some of the largest UK supermarkets have signed up to a pact promising to transform packaging and cut plastic wastage.","Many big supermarkets have been criticised in the last 10 years. They have wasted a lot of food. They have paid their suppliers too little money. They have also used too much plastic in their packaging, which has hurt the environment. Now, supermarkets are starting to pay attention. People are angry about all the plastic waste. Because of this, some of the biggest UK supermarkets have promised to change their packaging and use less plastic.",0.8428,0.8397,0.7326732673267327,0.8018867924528302,85,68.49600000000002,1.3294117647058823,7
13-b1,"Many of the major supermarket chains have come under fire with accusations of various unethical acts over the past decade. They've wasted tonnes of food, they've underpaid their suppliers and they've contributed to excessive plastic waste in their packaging, which has had its impact on our environment. But supermarkets and grocers are starting to sit up and take notice. In response to growing consumer backlash against the huge amounts of plastic waste generated by plastic packaging, some of the largest UK supermarkets have signed up to a pact promising to transform packaging and cut plastic wastage.","Many major supermarket chains have been criticized in the last ten years for various unethical actions. They have wasted large amounts of food, paid their suppliers too little, and used too much plastic in their packaging, which has harmed the environment.

However, supermarkets and grocers are now paying attention. In response to growing consumer complaints about plastic waste, some of the biggest UK supermarkets have joined a pact that promises to change packaging and reduce plastic use.",0.8372,0.9185,0.8151815181518152,0.8207547169811321,87,46.66248376623378,1.471264367816092,4
14-a2,"Wasfia Nazreen first came across a hula hoop as a young girl, when she saw a foreign child who was visiting her native Bangladesh playing with one. Wasfia reluctantly stood by and watched, as in her country it was believed that girls should not play with hula hoops or ride bikes. Now Wasfia is one of the few people in the world to have climbed the Seven Summits, including Everest and Kilimanjaro, and the first to have hula-hooped on each peak. Her reason for doing so: to empower women and girls in a country which discourages them from doing sport. ","Wasfia Nazreen first saw a hula hoop when she was a young girl in Bangladesh. She saw a foreign child playing with it. In her country, people believed that girls should not play with hula hoops or ride bikes, so she just watched. Now, Wasfia is one of the few people in the world who have climbed the Seven Summits, including Everest and Kilimanjaro. She is also the first person to use a hula hoop on each mountain. She does this to encourage women and girls in her country, where many people do not support them doing sport.",0.6858,0.8538,0.9494584837545126,0.9819819819819819,109,76.30564625850343,1.2110091743119267,6
14-b1,"Wasfia Nazreen first came across a hula hoop as a young girl, when she saw a foreign child who was visiting her native Bangladesh playing with one. Wasfia reluctantly stood by and watched, as in her country it was believed that girls should not play with hula hoops or ride bikes. Now Wasfia is one of the few people in the world to have climbed the Seven Summits, including Everest and Kilimanjaro, and the first to have hula-hooped on each peak. Her reason for doing so: to empower women and girls in a country which discourages them from doing sport. ","Wasfia Nazreen first saw a hula hoop as a young girl when she watched a foreign child visiting Bangladesh play with one. At that time, many people in her country believed that girls should not use hula hoops or ride bikes, so she could only watch. Now, Wasfia is one of the few people who have climbed the Seven Summits, including Everest and Kilimanjaro, and she is the first person to hula-hoop on each peak. She does this to encourage women and girls in a country where they are often discouraged from doing sports.",0.6748,0.8605,0.9350180505415162,0.9459459459459459,105,65.98250000000002,1.2380952380952381,4
15-a2,"On the basis of these findings, we recommend that Girox Foods adopt a more people-oriented management style. As part of this, we should explore ways of offering more flexible working hours to our employees and consider how we can enable employees to work from their chosen locations. Managers need to consider a variety of ways to challenge our staff and provide more positive reinforcement and recognition of the work they do. Increased investment in professional development, especially in the area of social and intercultural communication, could also contribute to creating a positive environment for employees to produce their best work.","Girox Foods should have a friendly management style for people. We want to give employees more flexible working hours. They can also choose where they work. Managers should find ways to challenge employees and say good things when they do good work. We also suggest spending more money on training, especially in social and intercultural skills. This will make employees feel happy and do their best work.",0.6606,0.853,0.6308411214953271,0.6727272727272727,74,71.75754975124379,1.3243243243243243,6
15-b1,"On the basis of these findings, we recommend that Girox Foods adopt a more people-oriented management style. As part of this, we should explore ways of offering more flexible working hours to our employees and consider how we can enable employees to work from their chosen locations. Managers need to consider a variety of ways to challenge our staff and provide more positive reinforcement and recognition of the work they do. Increased investment in professional development, especially in the area of social and intercultural communication, could also contribute to creating a positive environment for employees to produce their best work.","We recommend that Girox Foods use a more people-focused management style. This includes finding ways to offer more flexible working hours and allowing employees to work from places they choose. Managers should look for different ways to challenge staff and give them positive feedback. Investing more in professional development, especially in social and intercultural communication, can also help create a supportive environment where employees work at their best.",0.869,0.9452,0.7242990654205608,0.6909090909090909,76,36.553529411764714,1.618421052631579,4
16-a2,"In the last two centuries, improvements in technology and health meant fewer children died young, fuelling rapid population growth. These large families produced even more children who survived into adulthood and had their own children. But with the wider availability of contraception in the 1960s, the global average number of babies per woman has declined from six babies per woman to as low as two.","In the last 200 years, technology and health care improved. This meant fewer young children died, so families became very large. These children grew up and had their own children. But in the 1960s, contraception became easier to get. As a result, the average number of babies per woman fell from about six to two.",0.8558,0.8568,0.7786069651741293,0.9014084507042254,64,72.61545454545457,1.25,5
16-b1,"In the last two centuries, improvements in technology and health meant fewer children died young, fuelling rapid population growth. These large families produced even more children who survived into adulthood and had their own children. But with the wider availability of contraception in the 1960s, the global average number of babies per woman has declined from six babies per woman to as low as two.","Over the last two centuries, better technology and healthcare meant that fewer children died young, which caused the population to grow quickly. Large families had many children who survived into adulthood and started families of their own. However, in the 1960s, contraception became more widely available, and the global average number of babies per woman fell from six to about two.",0.8714,0.9244,0.9577114427860697,0.971830985915493,69,43.347486338797836,1.4927536231884058,3
17-a2,"Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can be detrimental to building good business relationships. Although national cultures could play a part in shaping the way we behave and think, we are also largely influenced by the region we come from, the communities we associate with, our age and gender, our corporate culture and our individual experiences of the world. The knowledge of the potential differences should therefore be something we keep at the back of our minds, rather than something that we use to pigeonhole the individuals of an entire nation.","It is important to know that people in different cultures can have different expectations and ways of behaving. This can help us avoid problems when we talk to each other. But we must also remember that thinking everyone from one culture is the same can hurt business relationships. Our country can affect how we act and think, but so can the place we live, our friends, our age, our gender, our workplace and our own experiences. We should keep these differences in mind, but we should not say that everyone from one nation is the same.",0.8678,0.8372,0.7521008403361344,0.8629032258064516,107,61.328250000000025,1.3364485981308412,5
17-b1,"Having an increased awareness of the possible differences in expectations and behaviour can help us avoid cases of miscommunication, but it is vital that we also remember that cultural stereotypes can be detrimental to building good business relationships. Although national cultures could play a part in shaping the way we behave and think, we are also largely influenced by the region we come from, the communities we associate with, our age and gender, our corporate culture and our individual experiences of the world. The knowledge of the potential differences should therefore be something we keep at the back of our minds, rather than something that we use to pigeonhole the individuals of an entire nation.","Being aware of possible differences in expectations and behavior can help us avoid misunderstandings. However, we should also remember that cultural stereotypes can be harmful when building good business relationships. Even though national cultures can influence how we think and behave, we are also affected by many other factors, such as our region, the communities we belong to, our age, gender, corporate culture, and our personal experiences. We should keep these possible differences in mind, but we should not use them to judge everyone from an entire nation in the same way.",0.8378,0.8724,0.8151260504201681,0.8467741935483871,105,30.842173913043496,1.5809523809523809,4
18-a2,"Unlike many other best-selling album artists, Springsteen is still releasing chart-topping, stadium-filling new music and remains at the top of his game in his late 60s. It doesn't surprise me at all. This is a man who tells us our most fundamental stories about ourselves and, when you listen to Born in the USA, those stories are as relevant today as they ever were.","Unlike many other famous musicians, Bruce Springsteen still makes very popular music and plays in big stadiums. He is in his late 60s, but he is still very successful. I am not surprised. He tells important stories about our lives. When we listen to ""Born in the USA,"" we can see these stories are still important today.",0.7165,0.6963,0.8695652173913043,0.8589743589743589,67,67.62189473684212,1.2835820895522387,5
